id,minutesPerGame,pointsPerGame,reboundsPerGame,assistsPerGame,blocksPerGame,stealsPerGame,turnoverPerGame,foulsPerGame,fieldGoalsPercentage,threePointsPercentage,freeThrowsPercentage,efficiencyRating,winShares,defensiveWinShares,usageRate,season,partOf
75616,47.40281851,47.02185696,9.953955021,12.94469916,1.475696011,1.827416681,3.225927422,0.297351609,0.455615859,0.37258992,0.943048619,88,71,99,31,1,370
75617,17.43807766,9.015321137,3.117288887,14.72210424,0.357007492,3.991280739,0.037641098,4.715520266,0.64797892,0.315133982,0.817405813,61,77,92,50,1,371
75618,21.46851406,22.62029121,0.326868201,8.912959442,1.979330002,3.721971148,3.483316068,0.575359107,0.445283543,0.501066658,0.800626248,35,99,92,39,1,372
75619,44.60628382,28.40474166,4.480500506,9.766966366,4.594744851,2.049507589,1.52226729,4.594029716,0.646988225,0.417441165,0.793633256,66,19,91,96,1,373
75620,21.04940061,0.554984744,14.30167892,7.908383351,4.013535441,1.231461662,1.281867552,2.058063088,0.865937949,0.37596592,0.993561415,19,31,23,4,1,374
75621,8.464010697,24.21858102,8.197867648,7.116480288,4.945443286,4.460585434,4.43999919,1.567925574,0.58908443,0.598901804,0.743301499,28,7,99,44,1,375
75622,34.7802557,17.46569923,11.35332115,11.30883666,2.650117827,1.122695843,3.647919398,1.056064326,0.707613504,0.55851326,0.951415932,58,33,30,48,1,376
75623,8.68839085,33.72519963,10.06954141,2.839212061,1.511628761,2.305635034,1.988095395,3.729860766,0.682583973,0.382917047,0.822590822,16,23,60,71,1,377
75624,19.80584322,11.8900927,0.034479896,10.74452487,4.588749701,4.457437932,3.291022193,1.576451353,0.770570473,0.466647678,0.897197321,21,99,72,74,1,378
75625,7.312915871,14.35794931,4.540576719,9.337025329,2.852009832,1.387504875,2.089903652,0.744693613,0.427312042,0.464059862,0.905827154,59,30,49,6,1,379
75626,9.7906618,45.73693842,13.17215182,4.319639766,2.043875448,0.504145395,1.643533131,4.573691957,0.479138116,0.361019601,0.801700293,24,42,69,44,1,380
75627,14.83819161,33.06869371,7.067511026,6.687375549,3.182824911,4.321196497,0.904869527,4.973163958,0.548998975,0.500625695,0.944691422,64,35,66,76,1,381
75628,2.934381823,35.32902625,0.629230057,11.62349432,2.212286672,2.588556542,1.23453902,0.050882114,0.620189122,0.313992515,0.878110137,88,42,68,31,1,382
75629,24.33916682,17.91821873,3.03161869,11.59112411,4.700125153,3.578254338,4.856376118,2.850923173,0.669487802,0.395840975,0.835979859,16,90,84,21,1,383
75630,1.92351626,28.94211936,14.51805218,7.887797283,3.897315461,2.003364418,0.651916101,0.75083571,0.816426384,0.397711545,0.972276792,57,81,93,64,1,384
75631,26.23419024,41.46354218,12.38386436,9.261029243,0.31458524,2.226476994,2.783009358,3.977432739,0.866296559,0.346187826,0.792369072,8,91,95,87,1,385
75632,10.63023717,47.39882868,0.396573186,11.28066486,4.346136611,4.52988259,0.102483799,3.341093353,0.612211003,0.554107285,0.912272485,16,53,23,38,1,386
75633,18.60558682,36.25260762,10.41354994,6.840179643,3.277030291,4.076858137,4.472254242,1.875756958,0.767129175,0.35111368,0.864296368,43,1,42,87,1,387
75634,26.32698995,37.64579187,1.796165476,1.006273168,0.504938404,4.725331313,3.657197252,4.700444101,0.822691743,0.375725775,0.888933329,13,71,20,68,1,388
75635,0.935966222,18.01058436,9.038251617,3.044344746,1.600975947,1.34177743,2.993472366,3.80049055,0.481785819,0.427719375,0.885354194,12,7,34,83,1,389
75636,3.864052542,29.18445513,1.288697577,13.87756004,0.209341225,2.591546397,4.276576247,1.868569175,0.810558841,0.584221691,0.734911953,19,51,76,17,1,390
75637,5.064123851,39.81321141,11.07027633,13.15085997,2.831074289,0.007035697,0.024205371,1.622648081,0.421842631,0.46048225,0.910435555,91,66,71,98,1,391
75638,35.96439008,28.11383177,10.70142458,4.972116964,3.58008456,1.756763542,4.007546925,2.412843938,0.870324139,0.439576371,0.949712136,49,60,34,60,1,392
75639,26.70320086,25.22032375,1.266844248,7.599334734,2.228792668,3.830041176,0.847078703,2.283991089,0.419686438,0.511565621,0.882898827,4,5,60,84,1,393
75640,26.04880534,29.42254544,7.472374304,14.01948146,4.591238101,4.300774591,3.790886648,1.566280631,0.470696437,0.493658717,0.963622328,84,6,40,99,1,394
75641,33.73946129,9.180550462,4.102049541,0.290148011,1.573227607,0.571310795,0.386480695,1.170605169,0.52798309,0.325222659,0.968256503,81,32,86,5,1,395
75642,11.61474363,38.50244237,12.44868471,4.226959483,1.295308367,1.083992644,4.759713532,4.093763529,0.774223251,0.515586799,0.767286813,42,24,38,26,1,396
75643,23.03000352,44.43166984,4.357759042,6.903931299,1.465744034,1.638226254,1.470546472,4.042486988,0.586490269,0.430428885,0.87056861,74,10,43,76,1,397
75644,9.154027657,23.16446647,14.88628881,11.54585714,1.194416702,3.123784218,3.11988447,3.325265889,0.708945881,0.320953855,0.962538754,87,91,42,7,1,398
75645,10.0835451,33.48791488,13.19523924,1.658416615,0.22083926,2.875575955,1.260223974,4.684283392,0.422936,0.377621164,0.923421486,68,76,62,75,1,399
75646,44.42095848,11.9366059,9.831638589,2.886312522,4.082900369,0.734180981,4.530248845,2.247523561,0.748290066,0.389330273,0.906442187,67,29,93,91,1,400
75647,31.469935,36.07895551,12.45796824,9.44824979,3.015502648,1.324445953,0.090435472,2.112036852,0.622724359,0.360107947,0.852821247,30,46,37,87,1,401
75648,12.08744282,49.7858319,14.7762738,14.08346666,3.641920575,2.488186964,1.972463325,2.165643356,0.6999928,0.590317253,0.93772911,48,76,10,26,1,402
75649,27.03112968,0.394434887,9.840231352,9.1877901,3.199727309,4.8023569,0.220319515,2.582558987,0.829004266,0.406945264,0.82602334,95,54,95,88,1,403
75650,25.7049279,38.56158657,0.562779318,9.074534617,2.168748761,2.181851636,4.898038131,0.301819487,0.838820987,0.517789873,0.733491422,78,7,8,9,1,404
75651,14.73035191,14.89827736,1.44753989,14.88978323,3.047286516,4.669030147,2.898459493,0.318858234,0.746489771,0.514215593,0.87455546,87,3,9,85,1,405
75652,11.4656247,11.11968283,9.331107744,1.173454162,2.343344726,2.467459194,2.836329062,0.127224565,0.80203124,0.49574959,0.857023525,29,62,42,71,1,406
75653,19.14484659,39.42391311,6.173920223,11.88490329,2.558530866,3.227778733,1.550140025,0.198009299,0.786765301,0.341803317,0.927388713,48,50,86,56,1,407
75654,6.335960585,22.32653972,5.307485839,8.601628541,1.360532865,1.110396836,4.524750517,0.820183934,0.414738298,0.483265547,0.998470922,28,96,90,79,1,408
75655,41.14482882,38.16228755,8.192734766,14.20303659,4.566430309,0.708831968,3.645868967,3.615090569,0.831683043,0.499165292,0.949968166,17,30,64,96,1,409
75656,25.86614286,30.42024972,7.478656188,6.010631299,3.500747075,1.896721732,1.949846638,0.425893169,0.66801854,0.418500432,0.949586991,45,61,66,55,1,410
75657,25.23296368,45.54261056,0.511348458,4.339983724,2.92577962,3.900663696,1.433599885,1.504028498,0.425215926,0.55889537,0.872387478,57,1,54,15,1,411
75658,40.73480605,32.33811903,8.713952357,13.18110059,4.902628147,0.18128663,2.407537515,0.444869454,0.687571843,0.530171802,0.80346745,8,94,80,3,1,412
75659,2.508002631,38.62312971,5.622574376,14.28119257,0.956150564,2.992755214,0.196220716,3.344773948,0.601673429,0.332531016,0.707008656,21,98,77,58,1,413
75660,24.45805825,38.9822351,10.12729762,14.86809956,4.225929157,1.449901361,3.729777869,0.755465366,0.645337163,0.301214605,0.757096491,27,6,33,48,1,414
75661,0.225164477,14.76313878,1.980900232,9.249382329,1.907189144,0.234046666,4.886592987,0.783876709,0.522273005,0.481313715,0.71719206,57,38,64,74,1,415
75662,19.52976404,34.03600628,13.6243488,9.889607188,0.648037062,2.800321512,4.245178389,1.930568688,0.40611737,0.309061116,0.714233168,4,44,29,32,1,416
75663,7.604427883,25.62900576,5.057702644,8.403032685,1.962120655,2.138565144,1.719723274,2.151238185,0.755979775,0.309503577,0.829904737,84,76,68,45,1,417
75664,6.753830227,21.62225768,0.967330384,6.221283058,3.705996861,3.249385363,2.519517933,4.938360381,0.541911849,0.325830376,0.760789784,65,24,76,87,1,418
75665,27.32474758,49.01650145,4.129307721,6.726603952,1.648699782,2.043340367,2.215930631,2.566553107,0.801811493,0.479575834,0.991423619,24,49,22,5,1,419
75666,39.17371988,32.88894909,1.415774122,1.55612898,3.983995768,4.001840447,3.500225626,1.380925541,0.686524299,0.362912735,0.850113606,71,73,17,35,1,420
75667,22.42997433,39.19058306,4.210785849,7.254978453,4.062648753,3.829363903,0.155003303,0.22396158,0.858499549,0.317004009,0.828902643,53,99,39,88,1,421
75668,14.70383467,13.27810243,3.770269182,2.414445043,0.170588288,1.491619517,4.144953543,2.284309597,0.830452643,0.589886115,0.953988911,58,97,26,51,1,422
75669,34.54295213,38.06450898,10.81407475,1.388021584,0.419939239,4.500020475,4.104657584,0.72395261,0.757456637,0.352492051,0.974730818,30,10,85,65,1,423
75670,27.92337962,24.92417203,14.16583465,3.175814214,2.398846998,2.644030038,1.946087655,0.288584168,0.797670529,0.344136987,0.74820076,59,24,50,53,1,424
75671,19.31714722,34.90627092,9.955362742,8.357424524,3.886880699,2.457650708,0.162032625,4.78634483,0.475479975,0.549246238,0.71828783,42,58,6,81,1,425
75672,32.74794235,6.65534223,7.081961087,2.324953768,1.680693317,1.871090223,4.337750461,2.273186354,0.597792565,0.305528827,0.884011677,88,7,77,8,1,426
75673,4.334617635,36.60673043,12.69929605,4.397200943,0.874746823,3.175021562,4.707122393,4.071512773,0.818826613,0.479876352,0.831549,50,17,23,99,1,427
75674,32.69920662,10.16132904,0.11526228,11.99953926,3.165603204,2.918369102,2.811428851,4.502226484,0.616392445,0.540149818,0.960076775,43,10,70,88,1,428
75675,36.97378512,22.55865267,13.7575245,8.87786781,1.180068775,1.348607943,2.896037316,0.879144313,0.774185582,0.315201102,0.900241157,42,77,15,51,1,429
75676,28.26442765,20.39328302,12.46249545,6.976196852,0.143721402,2.283072466,3.058522962,4.773763415,0.627339055,0.371579441,0.969106024,18,17,75,2,1,430
75677,35.19824864,39.06660175,8.979855082,14.22482579,3.778154874,4.504764777,1.841321296,2.188081874,0.833180428,0.449985881,0.706559148,93,36,93,18,1,431
75678,35.93279049,33.90228444,3.304999266,1.642107761,2.341833514,1.2902067,1.860752073,1.165769185,0.735423721,0.438353853,0.758897192,27,58,59,83,1,432
75679,38.32424805,22.17223944,7.248000269,14.3785424,0.236045608,2.1755463,4.00686789,0.528313527,0.898848568,0.446590681,0.752644722,20,22,19,78,1,433
75680,6.228190184,3.179713624,1.761583374,1.856351838,0.547579996,0.685631898,3.042065498,3.713659327,0.526158043,0.456990656,0.733686257,18,97,58,2,1,434
75681,0.735917312,1.518498935,11.61876256,2.724771735,3.342372034,4.899406958,2.868112483,0.362656229,0.847095042,0.541540229,0.973911167,6,81,1,22,1,435
75682,31.23044385,4.414505788,13.91173103,11.77834509,4.482068432,0.101464925,1.930559258,4.741014069,0.582903965,0.46913003,0.720237276,38,61,24,31,1,436
75683,2.370162625,7.061261346,8.600378522,10.12707788,2.35981231,2.352737751,2.16180088,3.633015016,0.81996501,0.350349289,0.803230669,71,56,93,56,1,437
75684,39.02554828,16.03546698,10.34299028,7.456232431,4.446808687,2.362371727,4.07187449,4.2685254,0.695061305,0.552870618,0.91355148,46,79,73,60,1,438
75685,25.33666114,13.04930744,1.688010111,7.1240049,2.454118857,4.406775671,1.502360837,0.665710843,0.652695013,0.361671399,0.922726059,22,37,85,38,1,439
75686,5.575445679,43.47918817,4.209164207,14.22896796,3.387555993,4.801311134,3.170182385,4.789354566,0.734841603,0.434022904,0.948866203,80,4,90,39,1,440
75687,25.60081366,16.86835608,13.52466126,9.115474447,2.470733171,2.119858119,4.859505966,4.5995967,0.616396803,0.35211373,0.952977382,99,33,28,57,1,441
75688,22.11415445,2.026326884,5.06408677,11.4067197,1.562209125,1.659954224,3.352360405,4.020201302,0.588482479,0.438825563,0.859964771,18,1,84,76,1,442
75689,32.40071171,46.60053756,2.888980368,9.472334573,1.682329658,3.074034318,2.126480875,1.04513372,0.519590775,0.355697211,0.940364911,92,60,80,52,1,443
75690,28.30933019,35.86611916,1.061612516,12.41312181,0.044025283,1.886751401,2.905559089,1.298707098,0.529381754,0.398980655,0.742544673,45,93,48,62,1,444
75691,41.53085674,37.36811647,14.96027405,9.289049433,0.155939049,3.96350895,1.836747669,3.910750117,0.849494356,0.554568077,0.900637702,88,10,3,38,1,445
75692,18.51538427,3.768878009,7.160658804,6.431516452,4.793188202,4.850109289,2.205845189,0.26118798,0.787670449,0.578893431,0.7961783,3,96,43,60,1,446
75693,32.57574441,23.37171398,10.07412059,11.34495687,1.757012764,0.318292351,1.774474888,2.873213993,0.403741895,0.406471163,0.722472631,91,8,8,53,1,447
75694,6.072343271,13.5749663,3.328538129,1.833832461,2.674746051,2.104261438,1.227587324,2.034619889,0.423635315,0.450032577,0.823576887,36,30,54,58,1,448
75695,2.119109842,45.89852953,11.96107736,8.638211281,1.285243802,2.755897096,0.297733201,4.314550366,0.637241587,0.551716371,0.702228117,14,98,24,85,1,449
75696,26.69825988,41.65130406,4.954954582,13.80010045,1.51763308,4.656101494,0.807389025,4.291914119,0.496295402,0.568011533,0.747614496,48,46,27,55,1,450
75697,41.06644061,28.07402872,9.990208028,0.230002103,0.510391671,0.758986845,4.429399239,1.650249527,0.622420849,0.560718207,0.775017693,22,17,85,100,1,451
75698,1.152087011,8.586655677,0.333354626,6.441347445,3.896900458,3.446130588,2.028487732,0.312292703,0.420518325,0.537756212,0.995532422,15,50,55,32,1,452
75699,12.65616328,7.165195353,14.17559109,7.586883175,2.338398683,2.639198541,2.847602129,1.107930043,0.531939135,0.458397646,0.848992752,19,17,46,93,1,453
75700,43.29753236,23.70274354,12.39217023,2.9634335,2.962378407,4.371203705,3.086917598,3.93302604,0.763312249,0.593693052,0.998186015,65,73,76,30,1,454
75701,31.41975428,24.78622774,7.844367118,9.581406401,4.635353165,2.309378315,2.832745652,2.448138887,0.408895177,0.552028963,0.791711017,13,73,41,7,1,455
75702,42.44785218,17.32869186,9.871222682,14.16808951,1.769069135,4.907994204,2.527224969,4.324893494,0.535321297,0.385010846,0.919959209,74,70,88,15,1,456
75703,6.618543544,28.3768499,1.918410481,1.560295942,3.904809149,1.531345109,3.183480571,1.127177765,0.439794434,0.356649132,0.975378798,57,93,2,72,1,457
75704,42.52683854,3.237090088,7.581264562,14.37095969,4.483447815,2.862172924,4.86283146,0.461982671,0.822232828,0.594343528,0.771663174,8,97,99,4,1,458
75705,41.17499717,18.95237519,12.12295768,5.292033778,1.690681549,1.308133518,4.837426688,4.758141612,0.76336114,0.449267649,0.872824603,35,28,49,30,1,459
75706,30.32424445,11.60183217,8.239230279,14.75163756,1.208870134,4.580243142,1.016218321,0.533016006,0.740814214,0.49226215,0.852641291,39,28,74,65,1,460
75707,6.550212377,10.25787672,9.915494702,11.82004197,4.103963402,1.972529073,2.917765924,2.045533541,0.593120383,0.308900084,0.880866448,68,85,90,81,1,461
75708,15.19205771,28.11065559,3.424977426,13.00370439,3.046978373,3.341913937,0.151085385,1.548656011,0.587167365,0.569902471,0.833974388,36,76,89,9,1,462
75709,43.72144788,3.065491842,4.753959327,13.01203511,2.605977284,1.928296697,0.634092244,3.928398596,0.839833016,0.395048352,0.859386119,42,41,43,42,1,463
75710,36.94974349,29.64353711,1.235981051,2.096354671,1.825506895,1.799524851,3.554385679,3.933108181,0.43130958,0.549068085,0.745166594,22,59,15,21,1,464
75711,7.813825437,16.96380406,0.79999462,4.523191677,3.703831812,2.99411443,0.751864691,2.349310261,0.562466096,0.595504831,0.98891212,47,5,27,84,1,465
75712,13.01697562,36.87904097,10.17209327,2.508999342,2.99889709,0.001666396,3.225982998,2.906569239,0.464716933,0.498385828,0.884537985,86,26,71,24,1,466
75713,33.24756132,10.71537304,1.449991225,12.00068257,0.013065165,4.595476254,4.605337796,1.40170975,0.506043924,0.493838732,0.74889238,36,7,37,68,1,467
75714,30.77170579,0.090791615,14.94256911,7.931655065,4.427873038,3.934418619,1.01747108,2.015057259,0.829731949,0.508967628,0.988331009,66,61,79,9,1,468
75715,38.05726183,34.99474404,3.71207345,0.366986821,2.373838986,1.266559581,3.830811304,3.11576369,0.405189601,0.329037349,0.783088189,83,68,71,19,1,469
75716,29.49320761,5.723100376,0.458635649,9.318037888,3.986374236,3.394088768,4.031818783,3.907545587,0.711727082,0.418269235,0.859826248,11,24,50,16,1,470
75717,43.92531631,43.30216239,2.490825867,13.44927838,2.077241489,0.880026399,3.018486443,4.190451558,0.474901349,0.566665773,0.937562766,1,45,17,46,1,471
75718,29.34724731,15.65342362,11.27324174,11.29262815,3.633904813,2.134172648,3.436005146,3.310930658,0.413946319,0.376612728,0.733707286,34,74,79,72,1,472
75719,47.73156756,13.36243814,9.472762103,11.23771514,3.08730037,0.920878369,3.598958642,1.608229732,0.813600542,0.306365305,0.969055105,99,12,87,29,1,473
75720,20.92029643,10.66027618,8.916939904,13.73444412,4.394004744,0.881541158,1.443603549,1.921827239,0.724205994,0.569014535,0.800894862,43,52,10,93,1,474
75721,35.93673441,18.04817449,11.8429564,9.163775962,1.321736584,4.933845588,0.116483912,1.234652447,0.788396742,0.321947548,0.857478071,65,51,84,97,1,475
75722,47.2016475,25.52493799,1.108838944,4.014453745,0.098798861,0.788853893,4.185889188,4.48378238,0.576974708,0.348388532,0.966697541,98,50,3,18,1,476
75723,6.128089849,49.98175,7.976229036,7.173484367,4.700352243,4.066699184,2.235405484,4.632025334,0.518130438,0.535080675,0.727827734,30,87,7,95,1,477
75724,25.33264126,9.728332047,8.677502868,9.394656204,2.213609422,4.194295772,0.724155468,1.164685756,0.5827075,0.557386876,0.700335388,26,100,19,64,1,478
75725,20.95140844,36.80705856,6.737726609,0.457469192,4.548057234,3.169661457,3.593027101,1.878121944,0.559734109,0.521220378,0.949553969,29,14,39,92,1,479
75726,32.54660248,10.18111077,13.74321781,10.63896464,3.431885901,1.805696691,2.12281629,1.410735402,0.870451553,0.531058827,0.901882853,22,66,62,63,1,480
75727,39.70636522,22.86369009,8.358843727,9.674724434,3.37145012,1.785765001,3.420126925,2.22786229,0.698091046,0.433262527,0.913112355,71,76,82,66,1,481
75728,0.234805851,21.98985483,8.609994953,11.25508373,4.709081023,3.164223842,2.599525872,4.023470003,0.801884814,0.529161338,0.775283669,50,58,20,97,1,482
75729,5.695357968,31.17994825,8.157529118,8.032242879,1.138762476,4.619658818,3.234549893,0.213274144,0.740307719,0.432369506,0.827918101,64,30,54,94,1,483
75730,5.283442713,12.82118779,2.870289225,2.700950664,2.4191748,0.829589596,0.529875749,0.207123783,0.624464823,0.459242898,0.8816074,83,49,66,60,1,484
75731,14.83286159,13.45257767,11.2919859,13.10375549,2.489578423,0.007773682,1.273288712,3.157777349,0.640834946,0.321106355,0.945283975,64,35,33,40,1,485
75732,12.60232595,5.477525419,9.884361641,6.966657331,1.883699248,2.491112247,3.64466112,2.585661059,0.836300924,0.431793631,0.733533896,84,11,43,69,1,486
75733,30.86458464,33.93916561,2.761806058,4.576129034,3.14220497,0.915036504,0.097928293,3.139480948,0.847508555,0.438512781,0.83773153,99,2,56,32,1,487
75734,44.76426404,16.45410253,3.175952627,6.448953156,3.566655908,4.959861387,1.884183869,2.176221053,0.495501764,0.435352863,0.959166433,89,77,18,38,1,488
75735,30.28165957,2.46248975,9.536453039,12.30153046,4.554154261,2.974554574,3.279754942,2.457455126,0.84214014,0.401474561,0.782911408,37,63,99,60,1,489
75736,4.099217729,30.00346493,1.767096911,11.75178873,4.123974512,4.435020766,4.301487526,4.19685885,0.459808119,0.312538153,0.750251485,76,35,60,80,1,490
75737,9.783342439,35.97778725,1.368779403,6.675354487,0.43689218,3.105180443,1.85481918,4.098149844,0.607677235,0.321159464,0.854378482,75,62,29,39,1,491
75738,4.217516789,20.64369047,12.42483165,11.40726099,4.674794258,2.774428302,4.746574424,2.108223735,0.648816239,0.489459926,0.702295165,40,94,35,39,1,492
75739,27.64032518,27.09256369,8.187563558,12.24578286,1.667728703,4.292253814,4.35127113,0.93009455,0.887489146,0.400667564,0.867070993,74,38,73,77,1,493
75740,43.48302478,13.3102096,14.05053287,11.52282793,4.888888223,4.613055083,0.308607237,4.343884596,0.492457955,0.509999239,0.952833395,73,80,15,85,1,494
75741,16.17514686,5.910699782,10.21600206,4.457643071,3.051955857,1.125619562,0.632713945,1.998169561,0.845301325,0.333012837,0.871290931,66,3,27,100,1,495
75742,21.66546549,12.93212149,4.136071878,1.444209759,2.337092476,2.131332409,0.211362742,1.448944717,0.805393315,0.328158752,0.75121604,92,29,61,74,1,496
75743,5.506191495,24.31221539,7.065110773,8.260170756,1.488300809,4.007605749,3.361220932,3.455596536,0.548268277,0.510416484,0.880292679,76,78,73,93,1,497
75744,5.88169863,31.77518298,2.371646307,6.041990814,3.76122025,0.39873548,0.686613265,4.854623342,0.633180389,0.532877774,0.784041309,31,92,1,91,1,498
75745,22.37840862,44.1710913,1.969983212,5.375912955,3.645577519,2.33103198,1.331099587,3.762640007,0.718815064,0.588366292,0.728963134,82,89,46,95,1,499
75746,35.4892167,44.901799,7.39195307,8.834103359,1.914817721,0.642808099,3.831221157,0.345223046,0.503010159,0.396531819,0.824497756,24,35,14,40,1,500
75747,19.9373386,28.32549649,0.60102407,4.272857288,0.443939227,0.673487358,0.275498511,2.645089631,0.447562563,0.465768225,0.795568566,37,41,30,90,1,501
75748,17.46252158,33.06425436,3.580034644,5.475686681,3.367861602,1.078424276,4.407896223,4.301105699,0.624732193,0.549649157,0.751959647,59,18,31,52,1,502
75749,0.503200966,23.89668326,14.1357307,6.776667611,4.485101167,2.45475347,4.551285933,1.978077739,0.692041236,0.448683985,0.748205603,82,22,16,13,1,503
75750,25.80467758,8.204029049,13.46026538,13.38998768,3.906111792,4.847994866,1.267619245,2.514896094,0.875907582,0.465369758,0.931675553,24,44,10,37,1,504
75751,24.8253641,7.499324427,11.85025809,7.523872992,0.565457354,3.318349778,0.195703348,3.961948327,0.41989936,0.475430132,0.940299779,80,41,67,19,1,505
75752,20.91995913,12.019346,0.175473819,14.12065891,2.244731669,3.756504722,2.671086561,3.569378673,0.686374616,0.315515466,0.833427493,65,56,72,21,1,506
75753,31.30910056,20.99742393,10.69533468,7.51589294,0.056266486,3.267604464,2.289130496,4.668658845,0.889718292,0.318833996,0.733521921,97,35,45,19,1,507
75754,39.20715833,27.74898751,8.817696948,9.178514529,1.184216809,2.124701904,2.155098192,3.841558442,0.627681813,0.580069297,0.944092295,47,59,9,45,1,508
75755,16.13711463,40.9721631,5.919608197,4.650421145,0.01398607,0.492259112,4.669927567,2.218483804,0.520479501,0.363008216,0.870856989,8,69,15,91,1,509
75756,1.630418949,3.62237908,8.16778402,9.342990329,2.952734902,0.398445689,1.129559961,3.982576053,0.796386057,0.565392054,0.913765592,66,25,2,70,1,510
75757,43.89064497,0.425951815,3.039825539,0.641450779,1.354250975,0.817653393,0.769944466,3.139720912,0.519644323,0.450207966,0.742932858,76,90,4,25,1,511
75758,10.0032979,3.706449691,8.797729144,5.629977135,3.940655942,1.212823673,2.163183306,0.674281441,0.827998957,0.599970761,0.962409856,13,72,2,31,1,512
75759,42.02746929,17.21809625,13.71119013,0.120976747,1.549164909,3.107984949,1.340696593,3.717105013,0.568012863,0.49930219,0.817409348,26,14,94,60,1,513
75760,6.061357741,2.987517229,8.628879525,12.10359229,2.435486506,4.365308363,0.786821474,2.692230897,0.86420449,0.525519282,0.716601113,19,43,62,77,1,514
75761,38.87772516,30.59007256,13.2483882,13.8570312,1.442053126,2.823023089,3.694725985,1.773055754,0.597467553,0.440625597,0.952353461,38,92,33,32,1,515
75762,8.343047043,9.613205545,6.769167468,7.153813817,3.48363592,3.819668128,1.296972692,3.904745163,0.542292466,0.419570181,0.736616771,31,36,71,43,1,516
75763,36.58201774,6.839976782,6.675331787,0.847430704,2.625073951,3.9399172,0.284900177,3.442922347,0.440094323,0.593662949,0.803736373,48,9,77,47,1,517
75764,29.82490197,30.91044077,7.844030057,14.20620235,4.219908911,0.488432748,1.875682613,0.313827675,0.579270081,0.318323843,0.895859646,92,82,80,96,1,518
75765,3.295338277,17.63689637,7.447102524,0.562721659,2.452239262,2.706313115,2.818866343,1.610904913,0.796942373,0.423367861,0.759733685,100,17,91,76,1,519
75766,13.5730297,8.083882948,14.97320188,0.329137504,2.318489325,0.675498791,4.887670325,1.22673675,0.460392446,0.495456253,0.872382776,75,54,71,1,1,520
75767,32.20308543,15.63337045,4.723154665,5.010756066,0.54143487,4.907180185,4.124953455,1.161204621,0.873032852,0.302940288,0.778878434,69,25,15,62,1,521
75768,31.51608842,40.01946655,1.319133504,6.480766769,2.83404461,1.785786938,1.031485371,3.08979934,0.807601965,0.5752392,0.933505197,82,82,63,90,1,522
75769,45.87827032,18.34692514,12.82253976,14.96047392,0.984497341,1.764275662,1.954700376,3.404372236,0.858031178,0.360372813,0.966541119,94,69,19,6,1,523
75770,29.29555917,27.2557226,0.074371725,13.94573639,4.623839199,1.241744109,0.930477071,3.093618753,0.702936967,0.501079894,0.889496029,35,32,39,48,1,524
75771,41.68098122,41.83366949,7.384431028,3.385617088,0.980592445,4.280183093,4.080370915,0.822198485,0.879940929,0.382189173,0.890492736,97,69,17,45,1,525
75772,0.334636023,15.39839811,12.36760256,4.620683518,2.28362234,1.707636463,4.451465204,4.393665962,0.638165867,0.42576889,0.909542546,18,6,93,64,1,526
75773,9.909734786,36.91983448,12.59181519,3.903800846,3.594910941,2.923609884,3.666412652,3.457464024,0.73463604,0.548898584,0.779820817,27,87,26,13,2,1
75774,41.42642805,32.93530997,12.38637612,2.483032749,4.069590896,1.46757888,0.752124158,3.724973473,0.834073611,0.419708965,0.807198981,52,96,73,81,2,2
75775,11.94940011,18.92430422,4.287157159,1.840916749,1.629352794,4.252632204,3.19739679,4.996169615,0.862313672,0.426627202,0.981754297,8,24,63,86,2,3
75776,35.40293903,39.67786569,13.61835466,14.30289653,1.5992417,4.025559089,2.983040051,2.377062412,0.720122135,0.355051615,0.706578311,40,6,100,8,2,4
75777,34.09785198,42.60505771,4.384882228,2.61833112,4.656029008,4.482420667,3.351176029,0.907111097,0.596304895,0.351120755,0.979057268,17,13,2,37,2,5
75778,26.98531285,49.51700449,5.318759728,0.56872334,4.638672112,0.029370183,3.74557029,3.908606709,0.894898554,0.390059031,0.714316441,80,80,64,4,2,6
75779,41.35790734,36.975143,4.641712361,7.067839712,1.012064198,0.249226722,4.928207303,2.915130203,0.751332428,0.53398409,0.859142691,32,53,99,11,2,7
75780,2.23542731,46.72519498,0.402852237,6.402144634,2.728419371,3.035578491,0.749652921,2.730145739,0.625565838,0.432046997,0.937208106,83,63,24,93,2,8
75781,20.76389089,29.06902507,11.22800162,0.200362543,0.847630768,4.799890909,0.462925684,0.922106346,0.609164161,0.31630489,0.704660582,61,3,84,97,2,9
75782,32.34435852,23.17840297,9.573860657,6.339271839,0.364440433,1.607921992,4.514845682,2.893747598,0.46295379,0.375952164,0.876569782,8,76,15,15,2,10
75783,20.8012578,38.0782107,2.948791456,10.56154639,1.616082507,1.300290543,3.521329211,0.925856619,0.423460161,0.512266948,0.721010504,1,31,68,91,2,11
75784,7.320909179,28.14135334,6.664709021,9.798455733,2.423238394,0.134983417,2.837010086,1.779118303,0.493606854,0.324481781,0.716668052,20,74,81,13,2,12
75785,3.687337992,35.98537653,9.942721974,9.4240542,3.91385986,0.76175086,0.534594479,3.873071916,0.852191027,0.567264626,0.807904692,39,16,79,55,2,13
75786,17.40489203,48.42858873,2.183623831,1.116982967,0.470968454,2.04091422,2.490572964,1.401420986,0.47270158,0.362199756,0.781997481,30,79,100,96,2,14
